lat,lon,name,amenity,category,neighbourhood
49.2774975,-123.1259158,Mr. Greek,fast_food,food/drink,Downtown
49.277605,-123.1257615,Sidecar,pub,food/drink,Downtown
49.277701,-123.1256265,Umeda Japanese Cuisine,restaurant,food/drink,Downtown
49.2775903,-123.1252813,Access Rent-a-car,car_rental,cars,Downtown
49.2778308,-123.1254331,Donair Dude,fast_food,food/drink,Downtown
49.277764,-123.1255337,Kings Kitchen,restaurant,food/drink,Downtown
49.2777995,-123.1254756,Twisted Fork Bistro,restaurant,food/drink,Downtown
49.2776684,-123.1256767,Cabana,bar,food/drink,Downtown
49.2793859,-123.1066605,Dr Serge Agafontsev,dentist,healthcare,Downtown
49.278957,-123.1081511,TAKO,fast_food,food/drink,Downtown
49.2797566,-123.1069389,Rexall,pharmacy,healthcare,Downtown
49.2794353,-123.1069567,Odo Sushi,fast_food,food/drink,Downtown
49.2794131,-123.1068624,Tinseltown Dental,dentist,healthcare,Downtown
49.2784906,-123.1244505,Thai Away Home,restaurant,food/drink,Downtown
49.2493503,-123.0898772,Earnest Ice Cream,ice_cream,food/drink,Kensington-Cedar Cottage
49.2800263,-123.1223932,EF International Language Centre Vancouver,school,education/childcare,Downtown
49.288292,-123.14005,Banana Leaf,restaurant,food/drink,West End
49.2663263,-123.0695173,Sushi Ville,restaurant,food/drink,Grandview-Woodland
49.2251548,-123.1018741,Freshii,restaurant,food/drink,Sunset
49.2254008,-123.1018619,RBC Royal Bank,bank,money,Sunset
49.2640478,-123.1142162,Uncle Fatihs Pizza,fast_food,food/drink,Mount Pleasant
49.263801,-123.1145916,Wendy's,fast_food,food/drink,Mount Pleasant
49.2079075,-123.1403014,Ikura,restaurant,food/drink,Marpole
49.2083628,-123.1408192,Vancity,bank,money,Marpole
49.2345961,-123.1845122,Red Tuna,restaurant,food/drink,Dunbar-Southlands
49.2345997,-123.1834232,Southland Pharmacy,pharmacy,healthcare,Dunbar-Southlands
49.2344723,-123.1595022,Irashai Sushi,restaurant,food/drink,Kerrisdale
49.2345042,-123.157945,ASA Sushi,restaurant,food/drink,Kerrisdale
49.2345011,-123.1576388,HSBC,bank,money,Kerrisdale
49.2347245,-123.157554,Starbucks,cafe,food/drink,Arbutus Ridge
49.2345067,-123.1580907,Boba Boy,cafe,food/drink,Kerrisdale
49.2347568,-123.1587655,Orange Corner,restaurant,food/drink,Arbutus Ridge
49.2346968,-123.1536668,Adonia,cafe,food/drink,Shaughnessy
49.2572249,-123.1852331,La Notte,restaurant,food/drink,Dunbar-Southlands
49.2627882,-123.1012573,Tim Hortons,cafe,food/drink,Mount Pleasant
49.2638164,-123.1016653,8 and a 1/2 Restaurant,restaurant,food/drink,Mount Pleasant
49.2643668,-123.1011666,Nirvana Restaurant,restaurant,food/drink,Mount Pleasant
49.2447764,-123.1537897,Starbucks,cafe,food/drink,Arbutus Ridge
49.2450407,-123.1535961,Chevron,fuel,cars,Arbutus Ridge
49.225278,-123.065493,RBC,bank,money,Victoria-Fraserview
49.225037,-123.0659194,Nishiki Sushi Bar,restaurant,food/drink,Victoria-Fraserview
49.226217,-123.065504,Subway,fast_food,food/drink,Victoria-Fraserview
49.2613904,-123.1532615,Indishspensable,restaurant,food/drink,Kitsilano
49.2625141,-123.1527767,Subway,fast_food,food/drink,Kitsilano
49.2621248,-123.1532374,Gramercy Grill,restaurant,food/drink,Kitsilano
49.2623651,-123.1532375,Trees Organic,restaurant,food/drink,Kitsilano
49.2629899,-123.1527502,Napoletana,restaurant,food/drink,Kitsilano
49.2637878,-123.1861359,Grounds For Coffee,cafe,food/drink,West Point Grey
49.2633902,-123.115605,Blenz Coffee,cafe,food/drink,Fairview
49.2635056,-123.1157686,London Drugs,pharmacy,healthcare,Fairview
49.2634288,-123.1185328,Landcaster Medical Supplies & Perscriptions,pharmacy,healthcare,Fairview
49.2634442,-123.1196602,Blenz,cafe,food/drink,Fairview
49.2631117,-123.1179865,Fuloi Restaurant,restaurant,food/drink,Fairview
49.2630798,-123.1160636,Peaceful Restaurant,restaurant,food/drink,Fairview
49.2807258,-123.1185785,Buro,cafe,food/drink,Downtown
49.2690461,-123.1029151,Glory Juice,cafe,food/drink,Mount Pleasant
49.2890583,-123.1250674,RBC,bank,money,Downtown
49.2822856,-123.1191044,Nordstrom E-Bar,cafe,food/drink,Downtown
49.2845541,-123.1181578,Caffe Express,cafe,food/drink,Downtown
49.2854943,-123.1171956,Shogun,restaurant,food/drink,Downtown
49.2857406,-123.1168024,Vancity,bank,money,Downtown
49.2639257,-123.1680109,Scotiabank,bank,money,Kitsilano
49.263849,-123.1421144,Old Beijing Roast Duck,restaurant,food/drink,Fairview
49.2637462,-123.1369381,Portobello,restaurant,food/drink,Fairview
49.2789342,-123.1237243,Johnnie Fox's Irish Snug,pub,food/drink,Downtown
49.2794404,-123.1230068,Blenz Coffee,cafe,food/drink,Downtown
49.2797017,-123.1226378,Colony,restaurant,food/drink,Downtown
49.26428,-123.1722925,Banana Leaf,restaurant,food/drink,Kitsilano
49.2763415,-123.1271096,Hertz,car_rental,cars,Downtown
49.2750892,-123.1227583,Cactus Club Cafe,restaurant,food/drink,Downtown
49.2757856,-123.1211099,Blenz Coffee,cafe,food/drink,Downtown
49.2757748,-123.1205164,Earls Kitchen + Bar,restaurant,food/drink,Downtown
49.2765618,-123.1193697,The Keg Steakhouse + Bar - Yaletown,restaurant,food/drink,Downtown
49.2781459,-123.1172381,Lupo,restaurant,food/drink,Downtown
49.2786865,-123.1294307,TD Canada Trust,bank,money,Downtown
49.2792632,-123.11611,Wasabi,restaurant,food/drink,Downtown
49.2793932,-123.1128071,,car_sharing,cars,Downtown
49.279574,-123.1228171,El Furniture Warehouse - Granville,restaurant,food/drink,Downtown
49.2873462,-123.141531,Shamrock Alley,bar,food/drink,West End
49.2791309,-123.1234758,The Dime,restaurant,food/drink,Downtown
49.281417,-123.0949933,Pat's Pub,pub,food/drink,Strathcona
49.2831604,-123.1040262,The Diamond,bar,food/drink,Downtown
49.2833904,-123.1044226,Six Acres,pub,food/drink,Downtown
49.2724689,-123.1003622,,car_sharing,cars,Mount Pleasant
49.2721245,-123.1006723,,car_sharing,cars,Mount Pleasant
49.2721016,-123.1004781,,car_sharing,cars,Mount Pleasant
49.2797512,-123.1235262,Johnny Rockets,restaurant,food/drink,Downtown
49.2684412,-123.1647514,Dark Table,restaurant,food/drink,Kitsilano
49.2860028,-123.1124564,Chronic Tacos,fast_food,food/drink,Downtown
49.2880327,-123.1236171,A&W,fast_food,food/drink,Downtown
49.2314573,-123.0653667,East Kitchen,restaurant,food/drink,Victoria-Fraserview
49.2881797,-123.1171247,Botanist,restaurant,food/drink,Downtown
49.264159,-123.1654098,Sunshine Classic Diner,restaurant,food/drink,Kitsilano
49.2560819,-123.1153942,Subway,fast_food,food/drink,South Cambie
49.2545767,-123.1149923,Potluck Hawker Eatery,restaurant,food/drink,Riley Park
49.2873114,-123.1171281,Elephant & Castle,restaurant,food/drink,Downtown
49.2635247,-123.1239578,Halfday Flower and Tea,cafe,food/drink,Fairview
49.2837118,-123.1135835,Cartems Donuterie,restaurant,food/drink,Downtown
49.2704154,-123.1346411,The Liberty Distillery,bar,food/drink,Fairview
49.2631815,-123.1220615,Ta-Ke Don,restaurant,food/drink,Fairview
49.2684837,-123.1665685,Kitsilano Dental Group,dentist,healthcare,Kitsilano
49.2840399,-123.1235612,Starbucks,cafe,food/drink,West End
49.2820577,-123.0709121,Resurrection Distillery and Lounge,bar,food/drink,Grandview-Woodland
49.2820425,-123.0723691,Finfolk,pub,food/drink,Grandview-Woodland
49.2786686,-123.1282908,Sushi Mugen,restaurant,food/drink,Downtown
49.2620586,-123.0333402,Dae-Ji Cutlet House,restaurant,food/drink,Hastings-Sunrise
49.2635577,-123.1126736,La Taqueria Pinche Taco Shop,restaurant,food/drink,Mount Pleasant
49.2874102,-123.1175261,Nightingale,restaurant,food/drink,Downtown
49.2748458,-123.101042,,car_sharing,cars,Downtown
49.2575999,-123.0964243,,car_sharing,cars,Mount Pleasant
49.2498681,-123.11519,Sushi TonTon,restaurant,food/drink,Riley Park
49.2498312,-123.1155922,Landmark Hot Pot House,restaurant,food/drink,South Cambie
49.2497012,-123.1151877,Copa Cafe,restaurant,food/drink,Riley Park
49.2557109,-123.1153628,Thai Away Home,restaurant,food/drink,South Cambie
49.2584514,-123.1147139,Passion8 Dessert Cafe,cafe,food/drink,Mount Pleasant
49.2599354,-123.114726,Sharetea,cafe,food/drink,Mount Pleasant
49.2630632,-123.1125425,Sushi California,restaurant,food/drink,Mount Pleasant
49.2658085,-123.1223088,Tim Hortons,cafe,food/drink,Fairview
49.2637006,-123.1214739,Dynasty Seafood Restaurant,restaurant,food/drink,Fairview
49.2634656,-123.1200652,Shanghai Lu Restaurant,restaurant,food/drink,Fairview
49.2631016,-123.1200437,i-Cafe,restaurant,food/drink,Fairview
49.262972,-123.1200598,K Cafe,cafe,food/drink,Fairview
49.2631541,-123.1194644,Starbucks,cafe,food/drink,Fairview
49.2634282,-123.1170237,Freshii,restaurant,food/drink,Fairview
49.2630784,-123.116235,CIBC,bank,money,Fairview
49.263463,-123.0998125,La Petite Cuillère,restaurant,food/drink,Mount Pleasant
49.2629664,-123.0983339,B U N S + B O B A,cafe,food/drink,Mount Pleasant
49.2629456,-123.0972191,Sushi Yama,restaurant,food/drink,Mount Pleasant
49.2626539,-123.0922063,Paper Crane Coffee,cafe,food/drink,Mount Pleasant
49.255493799999996,-123.1016544,Shoppers Drug Mart,pharmacy,healthcare,Riley Park
49.2553503,-123.1010809,Buckets Ice Cream,ice_cream,food/drink,Riley Park
49.254874,-123.1015928,TD Canada Trust,bank,money,Riley Park
49.2544914,-123.1012783,Pizza Hut,restaurant,food/drink,Riley Park
49.2541445,-123.1012783,Church's Chicken,fast_food,food/drink,Riley Park
49.264788,-123.1459071,Sakura Cafe,cafe,food/drink,Kitsilano
49.2653352,-123.1453811,Carlos O`Bryan's Neighborhood Pub,pub,food/drink,Fairview
49.2653382,-123.1450262,delhi6 Indian Bistro,restaurant,food/drink,Fairview
49.2666232,-123.1454087,Novo Pizzeria & Winery,restaurant,food/drink,Fairview
49.2636034,-123.1508309,Pallet Coffee Roasters,cafe,food/drink,Kitsilano
49.2590347,-123.1528742,Lunch Club,restaurant,food/drink,Kitsilano
49.2838402,-123.1138503,Browns Crafthouse,pub,food/drink,Downtown
49.2837876,-123.0641858,Parallel 49 Tasting Room & Beer Store,bar,food/drink,Grandview-Woodland
49.2837887,-123.0643214,Parallel 49 Street Kitchen,pub,food/drink,Grandview-Woodland
49.231652,-123.0313892,Gong Cha,cafe,food/drink,Killarney
49.2834723,-123.1337128,,car_sharing,cars,West End
49.2807293,-123.1323456,The Junction,bar,food/drink,West End
49.2498581,-123.1149508,Top Ivy Education,school,education/childcare,Riley Park
49.2862497,-123.1190687,National Bank,bank,money,Downtown
49.279293,-123.0974274,Oyster Express,restaurant,food/drink,Strathcona
49.2819214,-123.1060244,Save On Meats,restaurant,food/drink,Downtown
49.2749694,-123.0692835,Five Elements,restaurant,food/drink,Grandview-Woodland
49.2801341,-123.118169,Falafel King,fast_food,food/drink,Downtown
49.2794999,-123.1172314,Hubbub,fast_food,food/drink,Downtown
49.2802404,-123.1183332,Curry Fusion,fast_food,food/drink,Downtown
49.2801999,-123.1182707,Japadog,fast_food,food/drink,Downtown
49.2801622,-123.1182125,Viet Sub,fast_food,food/drink,Downtown
49.2798631,-123.1177806,Chopped Leaf,fast_food,food/drink,Downtown
49.2824825,-123.1214006,UBC Robson Square,university,education/childcare,Downtown
49.2685558,-123.1186398,Branas,restaurant,food/drink,Fairview
49.2048501,-123.1291174,Enterprise,car_rental,cars,Marpole
49.2344728,-123.1609023,Dr. Timothy W.T. Kam Inc.,doctors,healthcare,Kerrisdale
49.2487273,-123.1252465,TD Canada Trust,bank,money,South Cambie
49.249462,-123.1278092,Westcoast Women's Clinic,doctors,healthcare,Shaughnessy
49.2440111,-123.1081716,VPL Terry Salman Branch,library,arts/culture,Riley Park
49.2873965,-123.1143665,McDonald's,fast_food,food/drink,Downtown
49.284463099999996,-123.1134341,Starbucks,cafe,food/drink,Downtown
49.2890568,-123.1146229,Subway,fast_food,food/drink,Downtown
49.2850471,-123.1120652,Tim Hortons,cafe,food/drink,Downtown
49.2842402,-123.1175601,halal arabic food stand,fast_food,food/drink,Downtown
49.2831011,-123.1171034,Mr Shawarma,fast_food,food/drink,Downtown
49.2852994,-123.1201643,Mr Shawarma,fast_food,food/drink,Downtown
49.2874022,-123.1169095,JJ Bean,cafe,food/drink,Downtown
49.280319,-123.131586,Thai Basil,restaurant,food/drink,West End
49.280456,-123.131581,Baguette cafe,cafe,food/drink,West End
49.2878101,-123.1412192,Donair Spot,restaurant,food/drink,West End
49.287236,-123.141423,Starbucks,cafe,food/drink,West End
49.2870731,-123.1418005,The Three Brits Public House,pub,food/drink,West End
49.2905053,-123.13656,VPL Joe Fortes Branch,library,arts/culture,West End
49.2782799,-123.1211851,Contemporary Art Gallery,arts_centre,arts/culture,Downtown
49.2793561,-123.1234139,Mean Poutine,fast_food,food/drink,Downtown
49.2792751,-123.1233421,Megabite,fast_food,food/drink,Downtown
49.2794324,-123.1235884,The Moose,pub,food/drink,Downtown
49.2792354,-123.1227256,Tim Hortons,cafe,food/drink,Downtown
49.2585993,-123.044779,Fresh Slice Pizza,fast_food,food/drink,Renfrew-Collingwood
49.2584652,-123.0451425,Prince Chinese Seafood Restaurant,restaurant,food/drink,Renfrew-Collingwood
49.257986700000004,-123.0449264,Subway,fast_food,food/drink,Renfrew-Collingwood
49.2586122,-123.0445699,Sushi House,restaurant,food/drink,Renfrew-Collingwood
49.257899,-123.0438067,Chevron,fuel,cars,Renfrew-Collingwood
49.2840032,-123.1254481,Guu Original Thurlow,restaurant,food/drink,West End
49.2848635,-123.124863,Jugo Juice,fast_food,food/drink,West End
49.2354236,-123.0383024,Harmony Music and Language School,music_school,education/childcare,Renfrew-Collingwood
49.232058,-123.0259732,Pacific Pet Clinic,veterinary,healthcare,Killarney
49.2320502,-123.025718,Happy Family Dental Centre,dentist,healthcare,Killarney
49.2705516,-123.146241,Kahve café,cafe,food/drink,Kitsilano
49.2573934,-123.1269764,Falafully Good,restaurant,food/drink,Fairview
49.2841207,-123.1069471,Prado,cafe,food/drink,Downtown
49.2836569,-123.1041219,Guilt & Co,pub,food/drink,Downtown
49.2830338,-123.0998209,No. 5 Orange,bar,food/drink,Downtown
49.2820693,-123.0979109,Firehall Arts Centre,theatre,arts/culture,Strathcona
49.2824284,-123.0971964,St. James',place_of_worship,arts/culture,Strathcona
49.2335962,-123.0351502,RBC,bank,money,Killarney
49.236252,-123.032279,Collingwood Neighbourhood School,school,education/childcare,Renfrew-Collingwood
49.2758,-123.069653,Sunrise Pizza,restaurant,food/drink,Grandview-Woodland
49.2754879,-123.069294,Skylight Restaurant,restaurant,food/drink,Grandview-Woodland
49.2473597,-123.1853955,Moon Sushi,restaurant,food/drink,Dunbar-Southlands
49.2040744,-123.1353732,Panang Delight Cafe at Marpole,restaurant,food/drink,Marpole
49.257633,-123.1974614,Queen Elizabeth Elementary School,school,education/childcare,Dunbar-Southlands
49.2733583,-123.1327488,Chang'an,restaurant,food/drink,Downtown
49.2799857,-123.1303512,Italian Tomato,restaurant,food/drink,West End
49.2321736,-123.0312269,Tim Hortons,cafe,food/drink,Renfrew-Collingwood
49.2323881,-123.0320308,Rose Garden Seafood Restaurant,restaurant,food/drink,Renfrew-Collingwood
49.2328569,-123.0330812,Li's China Grill,restaurant,food/drink,Renfrew-Collingwood
49.2329098,-123.0331932,Bubble World,restaurant,food/drink,Renfrew-Collingwood
49.232883,-123.0331425,Fortune Lamb Dining,restaurant,food/drink,Renfrew-Collingwood
49.2403814,-123.1017449,Bon Cafe,restaurant,food/drink,Riley Park
49.2817168,-123.133062,Thida Thai,restaurant,food/drink,West End
49.2804909,-123.0990143,Propaganda Coffee,cafe,food/drink,Strathcona
49.2457153,-123.094297,Le Marché St. George,cafe,food/drink,Riley Park
49.281603,-123.1328977,1181,bar,food/drink,West End
49.2816322,-123.1329448,Disco Cheetah,fast_food,food/drink,West End
49.2815405,-123.1328119,Tom Sushi,restaurant,food/drink,West End
49.2814951,-123.1327426,Pumpjack,bar,food/drink,West End
49.2814332,-123.1326311,Pho Central,restaurant,food/drink,West End
49.2813594,-123.132504,India Bistro,restaurant,food/drink,West End
49.2812333,-123.1323093,KFC,fast_food,food/drink,West End
49.2825835,-123.1105653,,car_sharing,cars,Downtown
49.269881,-123.144966,Café Terra,cafe,food/drink,Fairview
49.2846234,-123.125267,Red Robin,restaurant,food/drink,West End
49.2722956,-123.136955,Bonnie Lee Charters,boat_rental,arts/culture,Fairview
49.2710737,-123.136511,Vancouver Boat Rentals,boat_rental,arts/culture,Fairview
49.281246,-123.046993,Starbucks,cafe,food/drink,Hastings-Sunrise
49.280937,-123.0483551,Shoppers Drug Mart,pharmacy,healthcare,Hastings-Sunrise
49.2812968,-123.0489472,Slocan Family Restaurant,restaurant,food/drink,Hastings-Sunrise
49.2727738,-123.1475974,Starbucks,cafe,food/drink,Kitsilano
49.2726058,-123.1473077,Triple-O's,restaurant,food/drink,Kitsilano
49.283151,-123.1037577,Sitar,restaurant,food/drink,Downtown
49.2830557,-123.1044882,The Greek Gastown,restaurant,food/drink,Downtown
49.2831498,-123.1049771,Boneta,restaurant,food/drink,Downtown
49.2832144,-123.1047785,Après-midi,cafe,food/drink,Downtown
49.2831781,-123.1044747,Vera's Burger Shack,fast_food,food/drink,Downtown
49.2834563,-123.1023773,Incendio,restaurant,food/drink,Downtown
49.2835451,-123.102736,The Birds & The Beets,restaurant,food/drink,Downtown
49.2353719,-123.0382269,Tiny Bubbles Preschool,kindergarten,education/childcare,Renfrew-Collingwood
49.2361352,-123.0414352,The Sea House Fish & Chips,restaurant,food/drink,Renfrew-Collingwood
49.2362474,-123.0417557,Chili Pepper House,restaurant,food/drink,Renfrew-Collingwood
49.2802555,-123.130747,Tartine Bread and Pies,cafe,food/drink,West End
49.2324662,-123.0244758,Michi Craft Kitchen,restaurant,food/drink,Renfrew-Collingwood
49.2319862,-123.0274025,Max's Restaurant,restaurant,food/drink,Killarney
49.2318116,-123.0303064,Cho Sun Korean BBQ,restaurant,food/drink,Killarney
49.2318607,-123.0293811,Subway,fast_food,food/drink,Killarney
49.2317538,-123.0281419,Love for Pho,restaurant,food/drink,Killarney
49.2317626,-123.0283377,8090 Fruit Parlour,restaurant,food/drink,Killarney
49.2317853,-123.028614,Todak Todak Restaurant,restaurant,food/drink,Killarney
49.2808807,-123.0501855,Hastings Branch,library,arts/culture,Hastings-Sunrise
49.2762976,-123.1214291,CIBC,bank,money,Downtown
49.2851687,-123.1389099,,atm,money,West End
49.2666151,-123.069889,Best Falafel,restaurant,food/drink,Grandview-Woodland
49.266539,-123.0698996,Addis Cafe,restaurant,food/drink,Grandview-Woodland
49.2666914,-123.0694709,Kishimoto,restaurant,food/drink,Grandview-Woodland
49.2815417,-123.1211798,Chipotle,fast_food,food/drink,Downtown
49.2795281,-123.1237772,Sushi Star,restaurant,food/drink,Downtown
49.2833798,-123.1164113,The Keg Steakhouse + Bar - Dunsmuir Street,restaurant,food/drink,Downtown
49.2797733,-123.1130766,Browns Social House,pub,food/drink,Downtown
49.2849149,-123.0599882,Far Out Coffee Post,cafe,food/drink,Grandview-Woodland
49.285049,-123.0621868,The Dundas,restaurant,food/drink,Grandview-Woodland
49.285126,-123.0640036,McDonald's,fast_food,food/drink,Grandview-Woodland
49.2698201,-123.1377596,Pacific Institute Of Culinary Arts,college,education/childcare,Fairview
49.2754345,-123.1209961,Yaletown Brewing Company,pub,food/drink,Downtown
49.2613514,-123.1384327,Stanley Industrial Alliance Stage,theatre,arts/culture,Fairview
49.260671,-123.136489,Pacific Theatre,theatre,arts/culture,Fairview
49.2803909,-123.12543,Wall Flowers,cafe,food/drink,Downtown
49.2817947,-123.1246565,Starbucks,cafe,food/drink,Downtown
49.269642,-123.144421,Pâtisserie Lebeau,cafe,food/drink,Fairview
49.2872658,-123.1415278,Bayside Lounge,bar,food/drink,West End
49.2439478,-123.1073594,Blue Parrot Coffee,cafe,food/drink,Riley Park
49.2453491,-123.1247917,Starbucks,cafe,food/drink,South Cambie
49.244046,-123.1238522,Shaughnessy Cafe,cafe,food/drink,South Cambie
49.281021,-123.0580126,The Red Wagon Cafe,restaurant,food/drink,Grandview-Woodland
49.2632666,-123.1105064,Aperture Coffee Bar,cafe,food/drink,Mount Pleasant
49.2484101,-123.1008773,Aperture Coffee Bar,cafe,food/drink,Riley Park
49.2663545,-123.1397685,Grapes and Soda,restaurant,food/drink,Fairview
49.2866225,-123.1153226,Mink,cafe,food/drink,Downtown
49.247691,-123.0899686,Ubuntu Canteen,cafe,food/drink,Kensington-Cedar Cottage
49.2792111,-123.116158,Pacific Coffee Roasters,cafe,food/drink,Downtown
49.2791142,-123.1158255,Salad Loop,fast_food,food/drink,Downtown
49.219925,-123.0408648,Petro-Canada,fuel,cars,Killarney
49.2189889,-123.039568,Vancouver Public Library - Champlain Heights,library,arts/culture,Killarney
49.2183451,-123.0773794,Subway,fast_food,food/drink,Sunset
49.2698998,-123.0694307,My BBQ Hut,restaurant,food/drink,Grandview-Woodland
49.2699444,-123.0694304,The Drive Coffee Bar,cafe,food/drink,Grandview-Woodland
49.2622219,-123.1223325,Bean Around The World,cafe,food/drink,Fairview
49.2621467,-123.124844,Emergency,hospital,healthcare,Fairview
49.2784508,-123.0991718,Wheat and Barley,cafe,food/drink,Strathcona
49.2743433,-123.1232695,Rodney's Oyster House,restaurant,food/drink,Downtown
49.286421,-123.1402621,Red Umbrella Cafe,restaurant,food/drink,West End
49.279583099999996,-123.1241526,YaYa's,cafe,food/drink,Downtown
49.2816572,-123.1205978,Freshslice Pizza,fast_food,food/drink,Downtown
49.2795971,-123.1174151,Orange Julius,fast_food,food/drink,Downtown
49.2796191,-123.117481,A&W,fast_food,food/drink,Downtown
49.2795681,-123.1173622,Memphis Blues BBQ House,restaurant,food/drink,Downtown
49.2817133,-123.1206758,A&W,fast_food,food/drink,Downtown
49.2857988,-123.1153597,Scoozis,restaurant,food/drink,Downtown
49.2846002,-123.1171091,Mario's,cafe,food/drink,Downtown
49.283152,-123.1159385,St. Regis Bar & Grill,restaurant,food/drink,Downtown
49.2780334,-123.1251115,The Pawn Shop,restaurant,food/drink,Downtown
49.2874645,-123.1295818,The Den,bar,food/drink,West End
49.2819069,-123.1187639,Cacao 70,ice_cream,food/drink,Downtown
49.2785408,-123.1157423,Marutama Ra-men,restaurant,food/drink,Downtown
49.26948,-123.1072592,Bao Down,restaurant,food/drink,Mount Pleasant
49.26955,-123.1091434,Nook,restaurant,food/drink,Mount Pleasant
49.2819085,-123.1081881,Light House Labs,school,education/childcare,Downtown
49.281273,-123.1098599,,car_sharing,cars,Downtown
49.2811724,-123.109819,,car_sharing,cars,Downtown
49.2801019,-123.1213535,Dublin Calling,pub,food/drink,Downtown
49.2786851,-123.0992577,Matchstick Coffee Roasters,cafe,food/drink,Strathcona
49.2776328,-123.1310886,Gemini tea bar,cafe,food/drink,Downtown
49.2774536,-123.1313375,Daikichi Sushi,fast_food,food/drink,Downtown
49.277676,-123.1310303,Pho,fast_food,food/drink,Downtown
49.2777387,-123.1309321,Sushi Coen,fast_food,food/drink,Downtown
49.2796906,-123.1130707,Ventura Room,bar,food/drink,Downtown
49.2769066,-123.1154049,Red Racer Taphouse,pub,food/drink,Downtown
49.2770169,-123.1151076,Rocanini,cafe,food/drink,Downtown
49.2865642,-123.1228071,Komi,restaurant,food/drink,Downtown
49.2093486,-123.1167129,A&W,fast_food,food/drink,Marpole
49.2092621,-123.1166316,Tim Hortons,cafe,food/drink,Marpole
49.2103246,-123.1402111,VPL Marpole Branch,library,arts/culture,Marpole
49.210608,-123.1401839,BMO,bank,money,Marpole
49.2625653,-123.1012778,Rosemary Rocksalt,cafe,food/drink,Mount Pleasant
49.2625064,-123.1012808,La Taqueria Pinche Taco Shop,restaurant,food/drink,Mount Pleasant
49.259913,-123.1013173,Subway,fast_food,food/drink,Mount Pleasant
49.2580788,-123.1013891,Broadway Pharmacy,pharmacy,healthcare,Mount Pleasant
49.2577431,-123.1014053,Bellagio's Gelato,fast_food,food/drink,Mount Pleasant
49.2580228,-123.1013897,Main Wellness Centre,spa,arts/culture,Mount Pleasant
49.2576896,-123.1014017,Pho Goodness,restaurant,food/drink,Mount Pleasant
49.258085,-123.1009501,Canteen Mitra,restaurant,food/drink,Mount Pleasant
49.257968,-123.1009558,Joe's Grill,restaurant,food/drink,Mount Pleasant
49.2581178,-123.1009494,Uncle Abe's,bar,food/drink,Mount Pleasant
49.2562828,-123.1010148,Don't Argue,restaurant,food/drink,Riley Park
49.2483723,-123.1012782,Hawker's Delight,fast_food,food/drink,Riley Park
49.2485116,-123.101286,Locus Restaurant,restaurant,food/drink,Riley Park
49.2451512,-123.1015128,McDonald's,fast_food,food/drink,Riley Park
49.2447251,-123.101093,Remedy'sRx,pharmacy,healthcare,Riley Park
49.2448143,-123.101086,HOOD29,restaurant,food/drink,Riley Park
49.2801961,-123.0974652,The Emerald,bar,food/drink,Strathcona
49.2749478,-123.1217422,MeeT in Yaletown,restaurant,food/drink,Downtown
49.2787971,-123.1234582,A&W,fast_food,food/drink,Downtown
49.2635513,-123.1455507,Burrard Animal Hospital,veterinary,healthcare,Fairview
49.2630073,-123.0999351,Our Town Café,cafe,food/drink,Mount Pleasant
49.2803306,-123.1308594,Best Bite Donair,fast_food,food/drink,West End
49.2338606,-123.1399736,Kyuzo Japanese Restaurant,restaurant,food/drink,Kerrisdale
49.2859592,-123.1152363,Starbucks,cafe,food/drink,Downtown
49.284191,-123.1159168,Subway,fast_food,food/drink,Downtown
49.2690886,-123.1044784,Manna Sushi,restaurant,food/drink,Mount Pleasant
49.2825244,-123.1144591,Ramen Gojiro,restaurant,food/drink,Downtown
49.2751643,-123.1127469,Honey Salt,restaurant,food/drink,Downtown
49.2241883,-123.1019459,WEEDS,cafe,food/drink,Sunset
49.2581589,-123.0696546,CEFA Early Learning,kindergarten,education/childcare,Kensington-Cedar Cottage
49.2656413,-123.1005753,Cartem Donuts,ice_cream,food/drink,Mount Pleasant
49.2106257,-123.0923821,Neptune Chinese Kitchen,restaurant,food/drink,Sunset
49.2058672,-123.0426538,Romers Burger Bar,restaurant,food/drink,Killarney
49.2772898,-123.0660472,Wise Club & Hall,pub,food/drink,Grandview-Woodland
49.2513484,-123.0777934,Cedar Cottage Pub,pub,food/drink,Kensington-Cedar Cottage
49.2589012,-123.0699849,Bakery Sate,cafe,food/drink,Kensington-Cedar Cottage
49.2480896,-123.0711405,Phở Thái Hóa,restaurant,food/drink,Kensington-Cedar Cottage
49.2711624,-123.1059461,London Drugs,pharmacy,healthcare,Mount Pleasant
49.2660404,-123.0695193,Cafe Deux Soleils,restaurant,food/drink,Grandview-Woodland
49.2633512,-123.1126359,Gateway College,college,education/childcare,Mount Pleasant
49.2539218,-123.0677981,Chance Cafe,cafe,food/drink,Kensington-Cedar Cottage
49.2525689,-123.0681922,Commercial Street Cafe,cafe,food/drink,Kensington-Cedar Cottage
49.2814612,-123.1051707,Darby's,pub,food/drink,Downtown
49.2850132,-123.1179138,La Taqueria,restaurant,food/drink,Downtown
49.2771741,-123.1163459,Smithe Salad,restaurant,food/drink,Downtown
49.2099447,-123.1402229,CIBC,bank,money,Marpole
49.2504667,-123.0417872,Ragazzi Pizza Co.,restaurant,food/drink,Renfrew-Collingwood
49.2726415,-123.1498173,Octopus Garden,restaurant,food/drink,Kitsilano
49.2681139,-123.1393199,M & J Car Wash,car_wash,cars,Fairview
